city,year_month,AQI,PM2.5,n_t
滨州,2021-12,81.93333333333334,54.00816326530612,0.8059379985273938
滨州,2022-01,85.13440860215054,59.626344086021504,0.7857507648059425
滨州,2022-02,61.94452773613193,41.17541229385307,0.8520486082455263
滨州,2022-03,74.40646029609691,41.50605652759085,0.8508605381854628
滨州,2022-04,67.49374130737135,37.48956884561891,0.8652925719990299
滨州,2022-05,64.73513513513514,32.90810810810811,0.8817546656277654
滨州,2022-06,62.596317280453256,29.492198581560285,0.8940287034674682
滨州,2022-07,47.725915875169605,25.853459972862957,0.9071034102256049
滨州,2022-08,43.50271739130435,22.387228260869566,0.9195582656202035
滨州,2022-09,60.4656381486676,29.08555399719495,0.8954898578033836
滨州,2022-10,62.23687752355316,36.331090174966356,0.8694552147533443
滨州,2022-11,78.58333333333333,51.422222222222224,0.8152297956219525
滨州,2022-12,100.62652232746956,60.0446549391069,0.7842476912615102
滨州,2023-01,105.64673913043478,71.54483695652173,0.7429252650824212
滨州,2023-02,93.68885448916409,65.10371517027863,0.7660694882885843
滨州,2023-03,110.83918918918918,56.53378378378378,0.7968629449957936
滨州,2023-04,101.71210013908205,42.6105702364395,0.8468918022012345
滨州,2023-05,68.4247311827957,31.655913978494624,0.886254046542301
滨州,2023-06,61.270833333333336,23.7125,0.9147963024160976
滨州,2023-07,53.191117092866754,22.963660834454913,0.9174870294925376
滨州,2023-08,44.76312247644684,22.37685060565276,0.9195955545858007
滨州,2023-09,58.12777777777778,31.406944444444445,0.8871486432692095
滨州,2023-10,70.02153432032301,41.63391655450875,0.8504011118463344
滨州,2023-11,70.79554937413074,42.34353268428373,0.8478513208870511
滨州,2023-12,97.17367706919946,66.97014925373135,0.7593630218591992
滨州,2024-01,95.46986301369863,66.64520547945206,0.7605306090421392
滨州,2024-02,77.29208633093525,58.48057553956834,0.7898677375727593
滨州,2024-03,90.90040376850605,47.57065948855989,0.8290692215105933
滨州,2024-04,75.42597765363128,41.58100558659218,0.8505912314081366
